NULL,"pos_degree_180_010.png","/mini_pos/degree_180/","180","Sunny","morning",128,128,"PNG"
NULL,"pos_degree_225_001.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_002.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_003.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_004.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_005.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_006.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_007.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_008.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_009.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_225_010.png","/mini_pos/degree_225/","225","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_001.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_002.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_003.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_004.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_005.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_006.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_007.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_008.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_009.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_270_010.png","/mini_pos/degree_270/","270","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_001.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_002.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_003.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_004.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_005.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_006.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_007.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_008.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_009.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
NULL,"pos_degree_315_010.png","/mini_pos/degree_315/","315","Sunny","morning",128,64,"PNG"
